state,sales,quantity,discount,profit,order_year,order_quarter,shipping_duration,profit_status,profit_margin,delivery_status,ship_mode_Same Day,ship_mode_Second Class,ship_mode_Standard Class,segment_Corporate,segment_Home Office,region_East,region_South,region_West,category_Office Supplies,category_Technology,subcategory_Appliances,subcategory_Art,subcategory_Binders,subcategory_Bookcases,subcategory_Chairs,subcategory_Copiers,subcategory_Envelopes,subcategory_Fasteners,subcategory_Furnishings,subcategory_Labels,subcategory_Machines,subcategory_Paper,subcategory_Phones,subcategory_Storage,subcategory_Supplies,subcategory_Tables,order_month_August,order_month_December,order_month_February,order_month_January,order_month_July,order_month_June,order_month_March,order_month_May,order_month_November,order_month_October,order_month_September,order_size_category_Medium,order_size_category_Small,transaction_value_segment_Low,transaction_value_segment_Medium,transaction_value_segment_Premium,discount_risk_tier_Low Discount,discount_risk_tier_Medium Discount,discount_risk_tier_No Discount
New Jersey,1.2128852297801196,0.5439221054345367,-0.7565542982020771,1.8567126979935646,2016,2,0.5961599564233158,1,0.27781323529614765,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
New Jersey,0.201536423330863,-0.8043696755165116,0.696603481242952,-1.2206451356492143,2016,2,0.5961599564233158,0,-0.5026571466026691,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
New Jersey,2.1248017789602343,0.09449151178418727,-0.7565542982020771,1.8567126979935646,2016,2,0.5961599564233158,1,0.29923791244631126,1,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
New Jersey,-0.2675795635682246,0.5439221054345367,-0.7565542982020771,0.48709159054132467,2016,2,0.5961599564233158,1,0.42778597534729285,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
New Jersey,-0.6717304567343872,0.9933526990848861,-0.7565542982020771,-0.10746062186274104,2016,2,0.5961599564233158,1,0.7705808097499106,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
New Jersey,0.6973588339530973,-0.8043696755165116,-0.7565542982020771,1.8567126979935646,2016,2,0.5961599564233158,1,0.363511943896802,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
California,-0.7274182080648172,-0.8043696755165116,-0.7565542982020771,-0.2664230231209201,2015,3,1.1683841850793713,1,0.7491561325997468,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
Pennsylvania,2.0886936040284287,0.5439221054345367,0.696603481242952,-1.0226577837023647,2016,4,1.1683841850793713,0,-0.319017056744124,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
South Carolina,0.7655467081885492,-0.35493908186616213,-0.7565542982020771,-0.36226580571786515,2015,3,-0.5482885008887954,1,-0.2149543391576151,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
California,-0.6584601840769231,0.5439221054345367,0.2122175547612757,-0.21173518156832816,2016,4,0.5961599564233158,1,0.46527916036007916,1,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
New York,-0.7198944374063442,0.5439221054345367,-0.7565542982020771,-0.2398184939012146,2017,1,0.5961599564233158,1,0.7705808097499104,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
New York,-0.1218435334907165,0.9933526990848861,-0.7565542982020771,0.5104943508187301,2017,1,0.5961599564233158,1,0.29923791244631126,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
New York,-0.7768025798829515,-0.35493908186616213,0.2122175547612757,-0.4404004997049069,2017,1,0.5961599564233158,1,0.46527916036007916,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
New York,-0.49293722959051756,-0.35493908186616213,-0.7565542982020771,0.07422619879523742,2017,1,0.5961599564233158,1,0.42778597534729285,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
New York,-0.4067989418942994,1.8922138863855849,-0.7565542982020771,-0.08366442387632424,2017,1,0.5961599564233158,1,0.14926517239516607,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
New York,-0.194474579374873,1.8922138863855849,-0.7565542982020771,0.4023803817458933,2017,1,0.5961599564233158,1,0.29923791244631126,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
New York,-0.7876676156212503,-1.253800269166861,-0.7565542982020771,-0.4285431011643548,2017,1,0.5961599564233158,1,0.7491561325997468,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
New York,-0.48085180270604133,0.9933526990848861,-0.7565542982020771,0.21663708263983117,2017,1,0.5961599564233158,1,0.5563340382482743,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
New York,-0.5553193595383289,-0.35493908186616213,-0.7565542982020771,-0.13475027536882855,2017,1,0.5961599564233158,1,0.29923791244631126,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
New Jersey,-0.25134717647829075,-0.8043696755165116,-0.7565542982020771,0.3177234402206704,2017,3,1.1683841850793713,1,0.29923791244631126,1,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Washington,-0.6534245895417247,-0.35493908186616213,-0.7565542982020771,-0.0876496765322592,2015,3,-1.120512729544851,1,0.7063067782994196,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Washington,-0.2483139712994418,-0.35493908186616213,0.2122175547612757,0.6224612960763687,2015,3,-1.120512729544851,1,0.49206000679778367,0,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
New York,-0.3338124422782465,0.5439221054345367,0.2122175547612757,0.45113952402820917,2017,4,1.1683841850793713,1,0.49206000679778367,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
New York,-0.7443378057030839,-0.8043696755165116,0.2122175547612757,-0.3714708914269779,2017,4,1.1683841850793713,1,0.49206000679778367,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
New York,-0.019413616415915057,-1.253800269166861,-0.7565542982020771,0.7094279882898398,2017,4,1.1683841850793713,1,0.32066258959647487,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
New York,-0.812312407699398,-1.253800269166861,-0.7565542982020771,-0.4937893184768834,2017,4,1.1683841850793713,1,0.7705808097499106,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Virginia,-0.7770040036643594,-1.253800269166861,-0.7565542982020771,-0.40602896743661326,2017,2,0.023935727767260166,1,0.7063067782994196,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
Virginia,2.1248017789602343,0.09449151178418727,-0.7565542982020771,1.8567126979935646,2017,2,0.023935727767260166,1,0.363511943896802,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
